Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Last_Activity_Date,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Level,Cluster,KMeans_Raw_Cluster,Customer_Tag
55,M,2,Graduate,Single,$80K - $120K,Blue,46,5,5,2,4994.0,0,0.717,4802,81,0.761,0.0,2023-05-26,34,81,4802,4,3,4,434,11,Champions,0,0,Loyal Customers
51,F,3,Graduate,Married,$40K - $60K,Silver,44,4,2,3,16406.0,0,0.627,4075,75,0.63,0.0,2023-02-23,126,75,4075,3,3,2,332,8,Loyal,0,0,Loyal Customers
52,F,2,Unknown,Married,Less than $40K,Blue,36,6,3,1,2451.0,1733,0.724,5283,90,0.698,0.707,2023-03-27,94,90,5283,4,4,4,444,12,Champions,0,0,Loyal Customers
40,M,2,Uneducated,Married,$80K - $120K,Blue,29,5,2,3,9109.0,1347,0.695,3991,84,0.867,0.148,2023-02-26,123,84,3991,3,4,2,342,9,Loyal,0,0,Loyal Customers
45,F,1,Unknown,Single,Less than $40K,Blue,36,3,4,1,2632.0,1480,0.588,4787,89,0.679,0.562,2023-04-16,74,89,4787,4,4,4,444,12,Champions,0,0,Loyal Customers
38,F,3,Graduate,Married,Less than $40K,Blue,36,5,4,3,1757.0,1352,0.879,4121,81,0.421,0.769,2023-04-09,81,81,4121,4,3,3,433,10,Champions,0,0,Loyal Customers
46,F,1,Unknown,Single,Less than $40K,Blue,40,6,4,3,2711.0,1793,0.681,5084,79,0.717,0.661,2023-04-01,89,79,5084,4,3,4,434,11,Champions,0,0,Loyal Customers
47,F,4,High School,Divorced,Less than $40K,Blue,36,5,4,2,2776.0,1341,0.744,4318,68,0.943,0.483,2023-04-23,67,68,4318,4,2,3,423,9,Loyal,0,0,Loyal Customers
44,F,2,Uneducated,Married,$40K - $60K,Blue,35,3,2,1,1438.3,1091,0.702,4988,90,0.731,0.759,2023-02-17,132,90,4988,2,4,4,244,10,Champions,0,0,Loyal Customers
40,M,4,Graduate,Single,$60K - $80K,Blue,36,3,2,2,8529.0,901,0.764,4252,68,0.511,0.106,2023-02-15,134,68,4252,2,2,3,223,7,Potential,3,0,At Risk
49,F,0,Graduate,Married,Less than $40K,Blue,30,3,2,0,1604.0,1112,0.618,4253,68,0.744,0.693,2023-02-16,133,68,4253,2,2,3,223,7,Potential,3,0,At Risk
56,F,1,College,Married,Unknown,Blue,36,6,2,2,4263.0,0,0.64,4876,70,1.188,0.0,2023-02-24,125,70,4876,3,2,4,324,9,Loyal,0,0,Loyal Customers
45,F,1,Graduate,Married,Less than $40K,Blue,40,5,3,2,2493.0,1655,0.907,4473,76,0.9,0.664,2023-03-05,116,76,4473,3,3,3,333,9,Loyal,0,0,Loyal Customers
43,F,3,Uneducated,Single,Less than $40K,Blue,38,6,1,2,1521.0,0,0.791,4880,79,0.549,0.0,2023-01-26,154,79,4880,1,3,4,134,8,Loyal,3,0,At Risk
48,M,2,Graduate,Single,$40K - $60K,Blue,31,6,3,3,3261.0,1730,0.682,4242,65,0.667,0.531,2023-03-05,116,65,4242,3,2,3,323,8,Loyal,0,0,Loyal Customers
39,F,2,Unknown,Single,Less than $40K,Blue,25,4,2,1,1781.0,935,0.868,5093,77,0.974,0.525,2023-02-06,143,77,5093,2,3,4,234,9,Loyal,3,0,At Risk
62,F,1,Unknown,Single,Less than $40K,Blue,55,6,1,1,5284.0,2517,0.674,4525,63,0.537,0.476,2023-01-27,153,63,4525,1,2,3,123,6,Potential,3,0,At Risk
57,F,1,High School,Married,Unknown,Blue,36,5,2,3,1734.0,980,0.639,4313,92,0.917,0.565,2023-02-22,127,92,4313,3,4,3,343,10,Champions,0,0,Loyal Customers
48,F,5,Unknown,Single,Unknown,Blue,36,4,2,3,7645.0,931,0.894,5016,73,0.622,0.122,2023-02-07,142,73,5016,2,3,4,234,9,Loyal,3,0,At Risk
48,F,1,Uneducated,Unknown,$40K - $60K,Blue,39,6,4,2,1438.3,1218,0.752,4600,76,0.617,0.847,2023-04-05,85,76,4600,4,3,3,433,10,Champions,0,0,Loyal Customers
34,F,1,Graduate,Unknown,Less than $40K,Blue,23,4,1,1,2207.0,1527,0.861,4159,64,1.133,0.692,2023-01-01,179,64,4159,1,2,3,123,6,Potential,3,0,At Risk
46,F,1,College,Married,Less than $40K,Blue,23,5,2,1,1723.0,1010,0.704,4112,82,0.864,0.586,2023-02-28,121,82,4112,3,3,3,333,9,Loyal,0,0,Loyal Customers
49,F,2,Post-Graduate,Married,Less than $40K,Blue,44,4,4,2,1644.0,0,1.033,4898,82,0.783,0.0,2023-04-12,78,82,4898,4,3,4,434,11,Champions,0,0,Loyal Customers
42,F,3,Graduate,Single,$40K - $60K,Blue,33,6,2,3,3376.0,1661,0.618,4629,75,0.923,0.492,2023-02-25,124,75,4629,3,3,3,333,9,Loyal,0,0,Loyal Customers
47,M,3,Graduate,Married,$60K - $80K,Blue,29,4,3,3,7298.0,0,0.589,4512,72,0.756,0.0,2023-03-19,102,72,4512,4,3,3,433,10,Champions,0,0,Loyal Customers
41,M,4,High School,Unknown,$40K - $60K,Blue,29,5,4,2,3600.0,746,0.824,4184,61,0.694,0.207,2023-04-05,85,61,4184,4,2,3,423,9,Loyal,0,0,Loyal Customers
45,F,4,High School,Single,$40K - $60K,Blue,29,3,2,1,4595.0,1781,0.708,3746,68,0.545,0.388,2023-02-16,133,68,3746,2,2,2,222,6,Potential,3,0,At Risk
57,M,0,Uneducated,Divorced,$80K - $120K,Blue,39,4,4,3,2795.0,1832,0.839,4679,67,0.861,0.655,2023-04-09,81,67,4679,4,2,3,423,9,Loyal,0,0,Loyal Customers
49,F,2,Uneducated,Single,Less than $40K,Blue,39,6,1,3,1768.0,0,0.788,4628,90,0.837,0.0,2023-01-11,169,90,4628,1,4,3,143,8,Loyal,3,0,At Risk
50,F,2,Uneducated,Single,Less than $40K,Blue,45,4,2,3,1780.0,893,0.609,4630,73,0.587,0.502,2023-02-23,126,73,4630,3,3,3,333,9,Loyal,0,0,Loyal Customers
51,F,3,Graduate,Divorced,Less than $40K,Blue,39,5,4,3,2987.0,1764,0.686,4339,72,0.6,0.591,2023-04-22,68,72,4339,4,3,3,433,10,Champions,0,0,Loyal Customers
44,F,4,Uneducated,Single,Unknown,Blue,24,6,3,2,2717.0,1720,0.869,4196,71,0.614,0.633,2023-03-17,104,71,4196,4,3,3,433,10,Champions,0,0,Loyal Customers
40,F,4,Uneducated,Married,Unknown,Blue,36,3,3,1,2887.0,0,0.581,3941,82,1.158,0.0,2023-03-12,109,82,3941,3,3,2,332,8,Loyal,0,0,Loyal Customers
37,F,2,Graduate,Married,Less than $40K,Blue,32,6,1,3,1438.3,0,0.707,4733,89,0.816,0.0,2023-01-20,160,89,4733,1,4,3,143,8,Loyal,3,0,At Risk
46,M,3,Unknown,Married,$80K - $120K,Blue,40,6,1,1,10879.0,860,0.974,4629,69,0.725,0.079,2023-01-04,176,69,4629,1,2,3,123,6,Potential,3,0,At Risk
39,F,1,Graduate,Single,Less than $40K,Blue,28,5,3,3,1809.0,1181,0.656,4452,83,0.596,0.653,2023-03-04,117,83,4452,3,4,3,343,10,Champions,0,0,Loyal Customers
45,F,3,Unknown,Single,Less than $40K,Blue,36,3,4,0,1438.3,0,0.678,4463,71,0.821,0.0,2023-04-16,74,71,4463,4,3,3,433,10,Champions,0,0,Loyal Customers
43,F,5,Uneducated,Married,$40K - $60K,Blue,36,5,3,2,2311.0,1320,0.658,3967,71,0.69,0.571,2023-03-14,107,71,3967,3,3,2,332,8,Loyal,0,0,Loyal Customers
48,F,3,Graduate,Married,Less than $40K,Blue,43,5,3,2,2109.0,1205,0.514,2935,60,0.935,0.571,2023-03-28,93,60,2935,4,2,2,422,8,Loyal,0,2,Loyal Customers
51,F,4,Uneducated,Divorced,Less than $40K,Blue,40,5,4,3,1562.0,1057,0.807,5019,78,0.696,0.677,2023-04-23,67,78,5019,4,3,4,434,11,Champions,0,0,Loyal Customers
39,M,4,Graduate,Married,$80K - $120K,Blue,35,6,2,1,2981.0,757,0.764,4824,76,0.81,0.254,2023-02-25,124,76,4824,3,3,4,334,10,Champions,0,0,Loyal Customers
47,M,2,College,Divorced,$80K - $120K,Blue,31,3,1,3,5295.0,723,0.793,4412,90,0.579,0.137,2023-01-12,168,90,4412,1,4,3,143,8,Loyal,3,0,At Risk
54,M,2,High School,Married,$60K - $80K,Blue,50,3,1,3,2210.0,1002,0.938,4798,86,0.654,0.453,2023-01-13,167,86,4798,1,4,4,144,9,Loyal,3,0,At Risk
53,F,3,Unknown,Married,$40K - $60K,Blue,45,4,3,1,1972.0,0,0.761,5085,73,0.587,0.0,2023-03-26,95,73,5085,4,3,4,434,11,Champions,0,0,Loyal Customers
48,M,4,High School,Single,$60K - $80K,Blue,42,5,4,2,2384.0,1596,0.831,3149,59,0.903,0.669,2023-04-20,70,59,3149,4,2,2,422,8,Loyal,0,0,Loyal Customers
35,M,4,College,Married,Less than $40K,Blue,36,3,3,3,2311.0,1222,0.674,4730,89,0.745,0.529,2023-03-25,96,89,4730,4,4,3,443,11,Champions,0,0,Loyal Customers
46,F,4,Unknown,Unknown,$40K - $60K,Blue,37,6,4,2,1912.0,1172,0.827,4841,81,0.884,0.613,2023-04-05,85,81,4841,4,3,4,434,11,Champions,0,0,Loyal Customers
49,F,2,Unknown,Single,$40K - $60K,Blue,44,6,1,3,2147.0,1402,0.612,4240,69,0.683,0.653,2023-01-11,169,69,4240,1,2,3,123,6,Potential,3,0,At Risk
43,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,3,3006.0,879,0.759,5125,87,0.74,0.292,2023-03-06,115,87,5125,3,4,4,344,11,Champions,0,0,Loyal Customers
52,M,3,Unknown,Single,$80K - $120K,Blue,46,5,1,2,2735.0,1942,0.582,3724,66,0.692,0.71,2023-01-01,179,66,3724,1,2,2,122,5,Lost,3,0,At Risk
50,M,2,College,Married,$120K +,Blue,36,3,2,3,3390.0,2385,0.656,4128,73,0.698,0.704,2023-02-26,123,73,4128,3,3,3,333,9,Loyal,0,0,Loyal Customers
55,F,0,Uneducated,Unknown,Unknown,Blue,39,4,3,3,11249.0,2012,0.659,3882,55,0.964,0.179,2023-03-24,97,55,3882,4,2,2,422,8,Loyal,0,0,Loyal Customers
52,F,1,Graduate,Single,Less than $40K,Blue,44,6,3,1,2484.0,1495,0.922,4084,86,0.536,0.602,2023-03-22,99,86,4084,4,4,2,442,10,Champions,0,0,Loyal Customers
40,F,4,High School,Single,Less than $40K,Blue,36,5,5,3,2932.0,1664,0.612,4795,82,0.708,0.568,2023-05-03,57,82,4795,4,3,4,434,11,Champions,0,0,Loyal Customers
60,F,1,Unknown,Married,Less than $40K,Blue,36,3,4,3,2882.0,2081,0.644,4933,103,0.661,0.722,2023-04-13,77,103,4933,4,4,4,444,12,Champions,0,0,Loyal Customers
45,F,5,Post-Graduate,Unknown,Less than $40K,Blue,36,5,2,3,2658.0,694,0.722,4774,92,0.769,0.261,2023-02-09,140,92,4774,2,4,3,243,9,Loyal,3,0,At Risk
44,F,2,College,Unknown,Unknown,Blue,37,4,3,3,5589.0,1336,0.944,4262,75,1.027,0.239,2023-03-14,107,75,4262,3,3,3,333,9,Loyal,0,0,Loyal Customers
44,F,1,Graduate,Single,$40K - $60K,Blue,36,3,4,2,1484.0,885,0.951,4819,74,0.805,0.596,2023-04-28,62,74,4819,4,3,4,434,11,Champions,0,0,Loyal Customers
57,F,3,Doctorate,Single,Unknown,Blue,36,5,1,1,1678.0,1162,0.722,4402,87,0.851,0.692,2023-01-10,170,87,4402,1,4,3,143,8,Loyal,3,0,At Risk
52,M,2,Unknown,Married,Less than $40K,Blue,36,3,3,3,2846.0,1606,0.697,5092,86,0.792,0.564,2023-03-13,108,86,5092,3,4,4,344,11,Champions,0,0,Loyal Customers
42,F,3,Unknown,Single,Less than $40K,Blue,36,6,3,3,2837.0,834,0.427,3892,69,0.408,0.294,2023-03-01,120,69,3892,3,2,2,322,7,Potential,0,0,Loyal Customers
51,F,4,Doctorate,Married,Less than $40K,Blue,43,6,1,2,2066.0,1077,0.715,4678,91,0.655,0.521,2023-01-03,177,91,4678,1,4,3,143,8,Loyal,3,0,At Risk
47,M,1,High School,Married,$60K - $80K,Blue,36,4,4,3,20789.0,0,0.82,4105,67,0.718,0.0,2023-04-08,82,67,4105,4,2,3,423,9,Loyal,0,0,Loyal Customers
48,F,1,Graduate,Single,Less than $40K,Blue,35,5,2,2,1449.0,0,0.785,4797,88,0.913,0.0,2023-02-20,129,88,4797,2,4,4,244,10,Champions,0,0,Loyal Customers
56,F,0,Unknown,Married,Less than $40K,Blue,45,5,1,1,1737.0,0,0.653,4611,73,0.973,0.0,2023-01-11,169,73,4611,1,3,3,133,7,Potential,3,0,At Risk
48,F,3,Graduate,Single,Less than $40K,Blue,35,3,4,3,1815.0,557,0.672,4519,76,0.854,0.307,2023-04-04,86,76,4519,4,3,3,433,10,Champions,0,0,Loyal Customers
46,F,5,Graduate,Divorced,Less than $40K,Blue,40,3,3,3,1592.0,925,0.804,4615,90,0.667,0.581,2023-03-16,105,90,4615,4,4,3,443,11,Champions,0,0,Loyal Customers
40,F,4,Unknown,Single,Less than $40K,Blue,31,5,2,3,1768.0,1242,0.776,4439,65,0.806,0.702,2023-02-26,123,65,4439,3,2,3,323,8,Loyal,0,0,Loyal Customers
44,F,2,Graduate,Single,Unknown,Blue,37,4,3,3,8128.0,2344,0.788,4251,80,1.051,0.288,2023-03-25,96,80,4251,4,3,3,433,10,Champions,0,0,Loyal Customers
45,F,0,High School,Single,Unknown,Blue,40,5,4,0,2557.0,1898,0.772,4808,83,0.694,0.742,2023-04-08,82,83,4808,4,4,4,444,12,Champions,0,0,Loyal Customers
44,M,3,Graduate,Unknown,$60K - $80K,Blue,39,5,4,3,2991.0,642,0.76,4646,62,0.55,0.215,2023-04-18,72,62,4646,4,2,3,423,9,Loyal,0,0,Loyal Customers
45,M,2,Unknown,Married,$80K - $120K,Blue,36,5,2,3,19099.0,2517,0.628,4837,77,0.75,0.132,2023-02-02,147,77,4837,2,3,4,234,9,Loyal,3,0,At Risk
44,F,2,High School,Single,Unknown,Blue,37,6,2,1,4559.0,1680,0.628,4934,76,0.949,0.369,2023-02-11,138,76,4934,2,3,4,234,9,Loyal,3,0,At Risk
58,M,2,High School,Single,$80K - $120K,Blue,54,6,3,2,22981.0,1696,0.466,4192,66,0.571,0.074,2023-03-07,114,66,4192,3,2,3,323,8,Loyal,0,0,Loyal Customers
38,F,1,Graduate,Single,$40K - $60K,Blue,36,4,2,2,2358.0,1965,0.614,4922,80,0.6,0.833,2023-02-26,123,80,4922,3,3,4,334,10,Champions,0,0,Loyal Customers
48,M,4,Graduate,Single,$80K - $120K,Blue,36,6,4,1,22067.0,685,0.605,3577,64,0.882,0.031,2023-04-24,66,64,3577,4,2,2,422,8,Loyal,0,0,Loyal Customers
43,F,3,College,Single,Less than $40K,Blue,30,3,3,2,2023.0,1331,0.624,5098,79,0.681,0.658,2023-03-05,116,79,5098,3,3,4,334,10,Champions,0,0,Loyal Customers
36,F,1,Unknown,Single,Unknown,Blue,31,6,1,2,2222.0,0,0.769,4095,65,0.912,0.0,2023-01-28,152,65,4095,1,2,2,122,5,Lost,3,0,At Risk
59,M,2,Graduate,Single,$60K - $80K,Blue,36,6,3,2,1438.3,788,0.741,4297,65,0.585,0.548,2023-03-01,120,65,4297,3,2,3,323,8,Loyal,0,0,Loyal Customers
36,F,1,Uneducated,Single,Less than $40K,Blue,21,3,2,1,1937.0,733,0.826,4547,73,0.973,0.378,2023-02-27,122,73,4547,3,3,3,333,9,Loyal,0,0,Loyal Customers
40,M,3,Unknown,Single,$60K - $80K,Silver,35,6,3,2,25219.0,1503,0.944,4429,87,0.642,0.06,2023-03-11,110,87,4429,3,4,3,343,10,Champions,0,0,Loyal Customers
60,F,0,Graduate,Married,$40K - $60K,Blue,48,4,2,1,3361.0,2473,0.895,4589,69,1.029,0.736,2023-02-07,142,69,4589,2,2,3,223,7,Potential,3,0,At Risk
47,M,3,Doctorate,Divorced,$40K - $60K,Blue,36,4,2,3,4786.0,1516,0.94,4973,74,0.85,0.317,2023-02-26,123,74,4973,3,3,4,334,10,Champions,0,0,Loyal Customers
37,F,4,Graduate,Single,Unknown,Blue,31,3,3,2,1438.3,0,0.919,5001,91,0.625,0.0,2023-03-13,108,91,5001,3,4,4,344,11,Champions,0,0,Loyal Customers
51,F,1,Doctorate,Single,Less than $40K,Blue,40,5,3,2,1438.3,908,0.615,4653,74,0.897,0.631,2023-03-02,119,74,4653,3,3,3,333,9,Loyal,0,0,Loyal Customers
42,F,1,Doctorate,Single,Less than $40K,Blue,35,5,1,3,2725.0,2444,0.959,4965,85,0.809,0.897,2023-01-11,169,85,4965,1,4,4,144,9,Loyal,3,0,At Risk
42,F,4,Uneducated,Divorced,Unknown,Blue,38,6,3,2,10039.0,1600,0.7,4685,76,0.9,0.159,2023-03-22,99,76,4685,4,3,3,433,10,Champions,0,0,Loyal Customers
45,F,5,Uneducated,Married,Unknown,Blue,37,3,1,1,2467.0,1446,0.73,5024,81,0.62,0.586,2023-01-06,174,81,5024,1,3,4,134,8,Loyal,3,0,At Risk
52,F,1,Graduate,Married,Less than $40K,Blue,47,3,1,3,1438.3,0,0.775,5015,68,0.789,0.0,2023-01-20,160,68,5015,1,2,4,124,7,Potential,3,0,At Risk
46,M,5,Graduate,Married,Less than $40K,Blue,35,6,2,2,2206.0,1722,0.973,4455,67,0.763,0.781,2023-02-07,142,67,4455,2,2,3,223,7,Potential,3,0,At Risk
54,F,2,Unknown,Single,Less than $40K,Blue,46,3,2,3,4170.0,641,0.815,3669,67,0.595,0.154,2023-02-11,138,67,3669,2,2,2,222,6,Potential,3,0,At Risk
47,F,3,College,Married,Less than $40K,Blue,36,5,4,2,3300.0,2517,0.94,3784,55,1.115,0.763,2023-04-21,69,55,3784,4,2,2,422,8,Loyal,0,0,Loyal Customers
26,F,0,High School,Married,Less than $40K,Blue,18,5,3,2,5422.0,682,0.892,4460,62,0.676,0.126,2023-03-26,95,62,4460,4,2,3,423,9,Loyal,0,0,Loyal Customers
56,F,2,Graduate,Married,Unknown,Blue,36,6,2,3,2015.0,807,0.831,5209,76,0.767,0.4,2023-02-04,145,76,5209,2,3,4,234,9,Loyal,3,0,At Risk
47,M,2,Unknown,Single,$60K - $80K,Blue,34,3,3,2,2048.0,1599,0.613,4855,88,0.872,0.781,2023-03-06,115,88,4855,3,4,4,344,11,Champions,0,0,Loyal Customers
37,F,2,Unknown,Single,Less than $40K,Blue,19,6,5,2,2152.0,1682,1.051,4126,71,0.972,0.782,2023-05-21,39,71,4126,4,3,3,433,10,Champions,0,0,Loyal Customers
53,M,3,College,Single,$120K +,Silver,44,4,4,2,34516.0,1073,0.558,4485,86,0.755,0.031,2023-04-12,78,86,4485,4,4,3,443,11,Champions,0,0,Loyal Customers
46,F,3,Uneducated,Married,Less than $40K,Blue,29,5,1,1,2228.0,1449,0.61,4382,83,0.694,0.65,2023-01-12,168,83,4382,1,4,3,143,8,Loyal,3,0,At Risk
45,M,2,Doctorate,Married,$120K +,Blue,38,4,3,3,1686.0,0,0.812,4413,77,0.75,0.0,2023-03-07,114,77,4413,3,3,3,333,9,Loyal,0,0,Loyal Customers
48,F,5,Graduate,Single,Unknown,Blue,35,5,2,3,1942.0,1488,0.816,4940,88,0.796,0.766,2023-02-11,138,88,4940,2,4,4,244,10,Champions,3,0,At Risk
53,M,4,High School,Single,$60K - $80K,Blue,49,5,1,2,3858.0,0,0.67,4472,92,0.614,0.0,2023-01-20,160,92,4472,1,4,3,143,8,Loyal,3,0,At Risk
44,M,4,Graduate,Divorced,$60K - $80K,Blue,32,6,3,2,11651.0,1368,0.563,3870,64,0.561,0.117,2023-03-03,118,64,3870,3,2,2,322,7,Potential,0,0,Loyal Customers
43,M,3,Uneducated,Unknown,$40K - $60K,Blue,38,5,4,2,9449.0,1914,0.87,4658,93,0.722,0.203,2023-04-18,72,93,4658,4,4,3,443,11,Champions,0,0,Loyal Customers
47,F,3,Unknown,Single,Less than $40K,Blue,39,6,2,1,2915.0,2422,0.576,4037,83,0.766,0.831,2023-02-21,128,83,4037,2,4,2,242,8,Loyal,0,0,Loyal Customers
50,F,3,Uneducated,Married,Unknown,Blue,38,4,4,1,11486.0,0,0.383,4918,79,0.549,0.0,2023-04-25,65,79,4918,4,3,4,434,11,Champions,0,0,Loyal Customers
47,F,3,Uneducated,Single,Less than $40K,Blue,36,5,2,1,2723.0,1588,0.852,4307,83,0.844,0.583,2023-02-08,141,83,4307,2,4,3,243,9,Loyal,3,0,At Risk
40,F,4,Uneducated,Married,Less than $40K,Blue,31,5,2,3,1438.3,0,0.553,4702,84,0.714,0.0,2023-02-23,126,84,4702,3,4,3,343,10,Champions,0,0,Loyal Customers
56,F,0,College,Married,$40K - $60K,Blue,36,5,2,3,4384.0,929,0.678,4792,91,0.75,0.212,2023-02-20,129,91,4792,2,4,4,244,10,Champions,0,0,Loyal Customers
43,F,3,High School,Unknown,Less than $40K,Blue,36,3,3,2,1824.0,0,0.797,4594,86,0.654,0.0,2023-03-18,103,86,4594,4,4,3,443,11,Champions,0,0,Loyal Customers
50,F,2,Uneducated,Married,Less than $40K,Blue,45,4,1,0,5452.0,540,0.539,4220,66,0.737,0.099,2023-01-09,171,66,4220,1,2,3,123,6,Potential,3,0,At Risk
55,M,2,High School,Married,$120K +,Blue,50,3,2,3,17627.0,1756,0.757,4836,74,0.721,0.1,2023-02-20,129,74,4836,2,3,4,234,9,Loyal,0,0,Loyal Customers
27,F,1,Uneducated,Unknown,Less than $40K,Blue,16,3,1,2,1438.3,0,0.469,4479,70,0.628,0.0,2023-01-27,153,70,4479,1,2,3,123,6,Potential,3,0,At Risk
49,F,4,Uneducated,Married,Unknown,Blue,38,4,2,1,2542.0,850,0.723,4972,79,0.717,0.334,2023-02-06,143,79,4972,2,3,4,234,9,Loyal,3,0,At Risk
51,F,1,Post-Graduate,Single,$40K - $60K,Blue,46,4,1,3,2275.0,1219,0.639,4807,72,0.6,0.536,2023-01-15,165,72,4807,1,3,4,134,8,Loyal,3,0,At Risk
44,M,3,Graduate,Single,$40K - $60K,Silver,29,5,1,3,19360.0,870,0.532,3966,78,0.902,0.045,2023-01-18,162,78,3966,1,3,2,132,6,Potential,3,0,At Risk
56,F,4,Unknown,Married,Less than $40K,Blue,44,3,3,2,1707.0,0,0.683,4846,80,0.569,0.0,2023-03-25,96,80,4846,4,3,4,434,11,Champions,0,0,Loyal Customers
53,M,4,Unknown,Single,Less than $40K,Blue,43,6,3,1,3844.0,2079,0.755,4271,56,0.806,0.541,2023-03-09,112,56,4271,3,2,3,323,8,Loyal,0,0,Loyal Customers
45,F,3,High School,Married,$40K - $60K,Blue,39,6,4,1,2851.0,0,0.482,3916,64,0.829,0.0,2023-04-04,86,64,3916,4,2,2,422,8,Loyal,0,0,Loyal Customers
38,F,1,Doctorate,Married,Less than $40K,Blue,28,6,1,1,1438.3,0,0.813,4475,74,0.644,0.0,2023-01-25,155,74,4475,1,3,3,133,7,Potential,3,0,At Risk
45,M,5,Graduate,Married,$120K +,Blue,26,6,3,2,34516.0,797,1.133,3643,59,1.034,0.023,2023-03-23,98,59,3643,4,2,2,422,8,Loyal,0,0,Loyal Customers
48,F,4,Graduate,Single,Unknown,Blue,40,3,3,3,2300.0,1906,0.803,4538,71,0.868,0.829,2023-03-12,109,71,4538,3,3,3,333,9,Loyal,0,0,Loyal Customers
36,F,1,Uneducated,Married,Less than $40K,Blue,36,6,1,3,2611.0,537,0.848,5121,83,0.804,0.206,2023-01-24,156,83,5121,1,4,4,144,9,Loyal,3,0,At Risk
40,M,4,Unknown,Unknown,$80K - $120K,Blue,27,4,3,2,22863.0,927,0.569,4071,69,0.725,0.041,2023-03-11,110,69,4071,3,2,2,322,7,Potential,0,0,Loyal Customers
53,F,3,Unknown,Married,$40K - $60K,Blue,46,6,3,1,2192.0,1146,0.622,4756,85,0.735,0.523,2023-03-08,113,85,4756,3,4,3,343,10,Champions,0,0,Loyal Customers
40,F,2,High School,Divorced,Less than $40K,Blue,28,4,6,3,2917.0,1310,0.757,4736,79,0.795,0.449,2023-06-12,17,79,4736,4,3,3,433,10,Champions,0,0,Loyal Customers
41,F,3,High School,Single,$40K - $60K,Blue,31,3,3,2,1438.3,913,0.981,4300,68,0.619,0.635,2023-03-17,104,68,4300,4,2,3,423,9,Loyal,0,0,Loyal Customers
43,F,4,Graduate,Single,Less than $40K,Blue,36,5,4,1,8919.0,2231,0.562,3923,73,1.028,0.25,2023-04-25,65,73,3923,4,3,2,432,9,Loyal,0,0,Loyal Customers
52,F,2,Uneducated,Single,Less than $40K,Blue,37,4,3,1,2164.0,0,0.688,5282,80,0.818,0.0,2023-03-24,97,80,5282,4,3,4,434,11,Champions,0,0,Loyal Customers
48,F,2,Unknown,Single,Unknown,Blue,38,4,4,3,2792.0,1375,0.854,4364,62,0.879,0.492,2023-04-01,89,62,4364,4,2,3,423,9,Loyal,0,0,Loyal Customers
60,F,0,College,Married,Less than $40K,Blue,49,5,3,3,1634.0,1155,0.874,4522,83,0.766,0.707,2023-03-20,101,83,4522,4,4,3,443,11,Champions,0,0,Loyal Customers
39,F,1,College,Single,Less than $40K,Blue,32,4,2,3,2144.0,1557,0.775,4571,85,0.848,0.726,2023-02-10,139,85,4571,2,4,3,243,9,Loyal,3,0,At Risk
37,M,2,Unknown,Single,$40K - $60K,Blue,26,4,1,2,3664.0,1449,0.712,4413,65,0.548,0.395,2023-01-26,154,65,4413,1,2,3,123,6,Potential,3,0,At Risk
40,F,4,Uneducated,Married,Less than $40K,Blue,27,5,3,1,4788.0,1088,0.808,4438,78,0.95,0.227,2023-03-06,115,78,4438,3,3,3,333,9,Loyal,0,0,Loyal Customers
34,F,3,College,Married,Less than $40K,Blue,23,3,3,3,2164.0,1176,0.835,5075,71,0.868,0.543,2023-03-14,107,71,5075,3,3,4,334,10,Champions,0,0,Loyal Customers
48,F,3,Uneducated,Single,Less than $40K,Blue,43,5,4,2,1532.0,1183,0.617,4359,78,0.857,0.772,2023-04-16,74,78,4359,4,3,3,433,10,Champions,0,0,Loyal Customers
44,F,3,Doctorate,Single,$40K - $60K,Blue,40,4,1,3,3659.0,1356,0.715,4861,74,0.762,0.371,2023-01-06,174,74,4861,1,3,4,134,8,Loyal,3,0,At Risk
47,F,2,High School,Married,Less than $40K,Blue,37,6,1,1,2946.0,2338,0.58,4717,70,0.628,0.794,2023-01-22,158,70,4717,1,2,3,123,6,Potential,3,0,At Risk
45,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,1,0,2697.0,2216,0.681,4063,75,0.786,0.822,2023-01-21,159,75,4063,1,3,2,132,6,Potential,3,0,At Risk
47,F,1,Graduate,Single,Unknown,Blue,40,3,1,3,3811.0,1970,0.828,3578,76,0.689,0.517,2023-01-21,159,76,3578,1,3,2,132,6,Potential,3,0,At Risk
35,F,2,Graduate,Married,$40K - $60K,Blue,27,5,2,3,1613.0,1085,0.659,5000,85,0.848,0.673,2023-02-02,147,85,5000,2,4,4,244,10,Champions,3,0,At Risk
42,F,4,College,Married,Less than $40K,Blue,27,6,2,1,2043.0,0,1.019,5198,77,0.711,0.0,2023-02-26,123,77,5198,3,3,4,334,10,Champions,0,0,Loyal Customers
